,bias_harg_,bias_harg_Rs,bias_livia_,bias_modif_,bias_modif_droog,bias_Berti,bias_droogersAllen2,bias_traj_balk,bias_Ravazzani,bias_perc_harg_,bias_perc_harg_Rs,bias_perc_livia_,bias_perc_modif_,bias_perc_modif_droog,bias_perc_Berti,bias_perc_droogersAllen2,bias_perc_traj_balk,bias_perc_Ravazzani,MAPE_harg_,MAPE_harg_Rs,MAPE_livia_,MAPE_modif_,MAPE_modif_droog,MAPE_Berti,MAPE_droogersAllen2,MAPE_traj_balk,MAPE_Ravazzani,MAE_harg_,MAE_harg_Rs,MAE_livia_,MAE_modif_,MAE_modif_droog,MAE_Berti,MAE_droogersAllen2,MAE_traj_balk,MAE_Ravazzani,KGE_harg_,KGE_harg_Rs,KGE_livia_,KGE_modif_,KGE_modif_droog,KGE_Berti,KGE_droogersAllen2,KGE_traj_balk,KGE_Ravazzani,R_harg_,R_harg_Rs,R_livia_,R_modif_,R_modif_droog,R_Berti,R_droogersAllen2,R_traj_balk,R_Ravazzani,RMSE_harg_,RMSE_harg_Rs,RMSE_livia_,RMSE_modif_,RMSE_modif_droog,RMSE_Berti,RMSE_droogersAllen2,RMSE_traj_balk,RMSE_Ravazzanil,WAPE_harg_,WAPE_harg_Rs,WAPE_livia_,WAPE_modif_,WAPE_modif_droog,WAPE_Berti,WAPE_droogersAllen2,WAPE_traj_balk,WAPE_Ravazzani
11910,-180.46580834106751,-194.31365562561257,-204.68380186450437,-165.99975903409768,-22.870948107743825,-263.70698463623455,-93.67413503365363,-277.3307174412595,-534.8287682190075,-21.987651589871064,-23.72225354723935,-24.982025441645007,-20.208353964511698,-2.810835999231211,-32.097727854152424,-11.417860361679496,-33.73539911845421,-65.01388623947344,21.928507834315894,23.611168003901355,24.87125064854708,20.170729568862054,3.2573289033544985,32.043192733942156,11.382399928500982,33.69862061966665,64.98736210320212,180.46580834106751,194.31365562561257,204.68380186450437,165.99975903409768,26.806953670449374,263.70698463623455,93.67413503365363,277.3307174412595,534.8287682190075,0.6668403805877848,0.5985982167465496,0.421192508780311,0.7352068638629747,0.7064243961955534,0.6448585097885676,0.7456640992316004,0.6365885342211777,0.19508370634399452,0.867422125566732,0.9684862696407986,0.844429788086502,0.87149413792325,0.8800663038411088,0.8659900267912253,0.8777693758515206,0.8730999011866812,0.8674221255667329,181.89360846290742,194.9937133366719,207.1329699618654,167.26533117863332,32.4279302348581,264.49010077952,96.11197014542336,277.9496687330838,535.2928306426993,21.928507834315898,23.611168003901348,24.871250648547072,20.17072956886205,3.2573289033544977,32.04319273394215,11.382399928500982,33.69862061966665,64.98736210320212
11916,-305.24733141611114,-260.0926233565914,-361.65034292696487,-125.43542313676062,-110.06076075238984,-355.24782315280436,-224.5526903170477,-349.66359453553673,-348.09409099611315,-45.426729322478025,-38.780990573934,-53.84386989773441,-18.60937312510335,-16.361013766420168,-52.861829956261005,-33.4002999032045,-52.0211644482086,-51.79645994727087,45.40067162572737,38.68462905311853,53.78971991789938,18.65651840311439,16.36978261076211,52.83744722645481,33.39863090190422,52.006882292244306,51.77344367550616,305.24733141611114,260.0926233565914,361.65034292696487,125.43542313676062,110.06076075238984,355.24782315280436,224.5526903170477,349.66359453553673,348.09409099611315,0.43388449250136885,0.6039928174694196,0.3659196926201639,0.6618868936686453,0.7763398330899478,0.3241225887632092,0.5577687447681793,0.3158562718722714,0.33672908529405843,0.9120551460178757,0.9610746675523939,0.9066763995314497,0.9198560358864682,0.9187671169800912,0.9119952939008495,0.9163915102200276,0.9115838565770068,0.9120551460178761,305.80799447962613,260.31973635948214,362.13499941755987,126.58320497699108,111.14890191913314,355.83293054705626,225.22219148949435,350.2932614572327,348.68121569135087,45.400671625727355,38.68462905311852,53.78971991789937,18.656518403114383,16.3697826107621,52.83744722645481,33.39863090190423,52.0068822922443,51.77344367550616
11917,32.63355965163973,-161.85226050962075,102.29633250266737,-74.44854066228626,112.42729182249259,-67.03130436983687,97.8123805812017,-112.5453480824005,-604.2944119281657,4.445665868908235,-20.602435836230963,13.456348849019692,-9.313489707111753,14.753780418344517,-8.389160386227017,12.856290862656664,-14.262398361605532,-77.59195549054859,5.078279957093184,20.79649111171169,13.187532533698857,9.68696939574264,14.445848131736803,8.770542889072914,12.567969684003325,14.461017249252532,77.6461405416956,39.52258513905528,161.85226050962075,102.63423476863875,75.39050149212484,112.42729182249259,68.25825495598205,97.8123805812017,112.5453480824005,604.2944119281657,0.938771067692464,0.7134010205901069,0.8029797817564726,0.858370941681667,0.8044218147754503,0.8759574461690841,0.8286602206773361,0.7923348922081916,-0.09850468557392356,0.9807613837939145,0.9812432448000679,0.9712697581958816,0.982128389443208,0.9843799962588327,0.9803324617484211,0.9837603864636274,0.9824045749920592,0.9807613837939142,44.6012257091041,166.49507143495367,111.27949943187089,80.55591370982661,117.49208886816321,73.88138671183486,103.27818658602432,117.55007857533187,615.431098053694,5.078279957093183,20.79649111171169,13.187532533698857,9.686969395742638,14.445848131736803,8.770542889072914,12.567969684003323,14.461017249252532,77.64614054169559
11918,-75.47423926583217,-201.43178340735588,-45.68709752868853,-128.81266840322044,41.29153476189027,-169.29555047606698,1.2205281908912315,-201.7389260725508,-595.8149931339268,-9.180102933641288,-24.50210441107431,-5.6057662320059505,-15.642786870123892,5.012648327639692,-20.565562406236186,0.145611601511979,-24.490973227447732,-72.31326945415329,9.159408393942252,24.445373490280925,5.544498211174044,15.632457480796159,5.011061174988659,20.545382122050132,1.410175718703,24.482647732897874,72.306960658802,75.47423926583217,201.43178340735588,45.68709752868853,128.81266840322044,41.29153476189027,169.29555047606698,11.619957864379954,201.7389260725508,595.8149931339268,0.7883719457101059,0.7031571576616257,0.48366992329179337,0.8182128816422614,0.812315259728795,0.7704505924166524,0.836548529539483,0.7189527178540152,0.02616602900512499,0.9029897269907685,0.9756326831288972,0.9041659399544169,0.9077150454747597,0.9046963491783239,0.9032574509761304,0.9034117077731664,0.901137526990324,0.9029897269907683,77.11369186437813,201.63946318094324,51.22641838389409,129.52659468799285,44.112505874933305,169.88205310931943,15.32920637957759,202.19923720713848,596.217467767089,9.159408393942252,24.44537349028092,5.544498211174042,15.632457480796159,5.011061174988658,20.545382122050132,1.4101757187029997,24.48264773289787,72.30696065880198
11927,14.162965224547213,-143.32801888112985,83.61561139446286,-170.44343218093658,63.846363622284315,-97.44322943947067,85.9957830980756,-145.549462070866,-804.4917220057227,1.6223372400827725,-16.154544758101473,9.396300234405448,-19.13301776730506,7.222735029119069,-10.927422302674984,9.711882372792775,-16.326672149811237,-90.41951430479422,3.1323249473426533,16.10962690274575,9.398136619239331,19.157315658814554,7.1761341926107765,10.952318204931217,9.665660571701656,16.359310260205504,90.42238627890455,27.868425004805175,143.32801888112985,83.61561139446286,170.44343218093658,63.846363622284315,97.44322943947067,85.9957830980756,145.549462070866,804.4917220057227,0.8272651596798175,0.8174747084142491,0.5513712772898517,0.7530699358650031,0.8478816248210326,0.8380706474848638,0.8062776265153231,0.7786572361939182,-0.2766653983133296,0.8839869249603332,0.9304327827343166,0.8295976065502251,0.8857925967261276,0.9137353724361398,0.880770500105742,0.9086915312251885,0.8977459118332377,0.8839869249603329,34.394587729258895,145.15145214498472,96.24603767545509,172.66540175711964,69.1876014983638,101.66795374767382,90.56923330059685,147.89009238281065,806.3007327397394,3.132324947342653,16.10962690274575,9.398136619239333,19.157315658814554,7.176134192610777,10.952318204931215,9.665660571701654,16.3593102602055,90.42238627890454
11930,-367.6714199189133,-328.9583783982263,-414.8398587135971,-73.02511472181773,-147.99345944184185,-412.36996107258847,-291.90235908135094,-409.674503634413,-314.40158468376086,-52.63311261735804,-47.12951394886791,-59.38822773560235,-10.417613845884619,-21.193256966744748,-59.02546377728305,-41.78420811526335,-58.637442093186074,-45.01553031607542,52.60651154084882,47.06744063349213,59.3553826398415,10.448450252761948,21.17493830174345,59.001989115849106,41.765456845138274,58.61632244406777,44.98465123227441,367.6714199189133,328.9583783982263,414.8398587135971,73.02511472181773,147.99345944184185,412.36996107258847,291.90235908135094,409.674503634413,314.40158468376086,0.3967855688402022,0.5205200953780293,0.3244916056583439,0.7455821344827748,0.7051806641109941,0.29963559314243515,0.5168886968789849,0.2967435420200071,0.5002617556439724,0.8046927261489065,0.9093069801989263,0.7931506386067901,0.811824586008384,0.8153330673162728,0.8041935284742922,0.8122427995787191,0.8061208392287901,0.8046927261489066,368.05418582729004,329.1757148260304,415.1977834169445,74.87820324511887,149.0947814580234,412.72691847226906,292.36831856589384,410.03501165861286,314.8607301951804,52.60651154084883,47.067440633492126,59.35538263984151,10.44845025276195,21.17493830174345,59.001989115849106,41.76545684513828,58.61632244406777,44.984651232274416
11931,-241.87530070343175,-260.9738844825584,-287.8679232513143,-83.9454556421407,-36.72826493135972,-305.5417955560714,-157.338397104606,-307.82928093220323,-345.9317948061053,-33.56281843329724,-36.22253435827036,-39.959032249317936,-11.662700047607409,-5.140580973767277,-42.374226017756605,-21.84173734476103,-42.68066473880649,-47.96116909727231,33.500036787615755,36.14521493243421,39.87007350832311,11.626552376312894,5.370216261861324,42.31792730185674,21.791568117041788,42.63474693589415,47.911993569858744,241.87530070343175,260.9738844825584,287.8679232513143,83.9454556421407,38.77376856076619,305.5417955560714,157.338397104606,307.82928093220323,345.9317948061053,0.5365982115948686,0.5939925705680255,0.38903125687649287,0.610175444964032,0.450807618236135,0.5268043768118543,0.5933523886819401,0.5397292282630264,0.4891516223593748,0.8229411426659854,0.9363392444858786,0.8022799813021771,0.829303242592174,0.8355677772773842,0.8216591999086815,0.8331788048670752,0.8283972586187544,0.8229411426659852,242.78390300695133,261.2652068005275,288.9492861417446,86.74289178622848,44.75883097936164,306.1103076011375,158.74246080562494,308.3139277456515,346.3618856430661,33.50003678761576,36.14521493243419,39.87007350832311,11.626552376312896,5.370216261861324,42.31792730185675,21.791568117041788,42.63474693589416,47.91199356985875
11933,-184.72612604871125,-229.03237939461118,-196.2805785316602,-99.69572830278909,-9.487407570890735,-260.21647787719377,-104.9916989367346,-276.37462671695914,-430.31871344861383,-24.149937941359514,-29.834117441721915,-25.798060948749928,-12.722722522315733,-1.2755592480151974,-33.89349738702443,-13.69282537517645,-35.93893888020315,-55.82546670553115,23.90283771344415,29.63589348671643,25.397938641911637,12.900237044525047,1.8486335137205572,33.670993779312155,13.585514916724808,35.761794998002486,55.68155730125566,184.72612604871125,229.03237939461118,196.2805785316602,99.69572830278909,14.28662619758089,260.21647787719377,104.9916989367346,276.37462671695914,430.31871344861383,0.6807268314109347,0.607468035974167,0.6751348261554211,0.8204192843300575,0.9863481626278533,0.541158247336195,0.8187235964229013,0.5072271953689147,0.22375662240535932,0.9911415229947872,0.9799348692941214,0.9815331419919526,0.994666632357038,0.9941159798978009,0.9908279930983991,0.9934954757204324,0.992057118278242,0.9911415229947871,187.53603711917307,232.72535577726933,199.44101257783456,101.89831706780198,17.31977567057487,263.94661329977185,107.16008738954552,280.3878428333816,436.4985007758363,23.90283771344415,29.635893486716434,25.39793864191164,12.900237044525047,1.8486335137205574,33.67099377931217,13.585514916724806,35.76179499800249,55.681557301255665
11934,-72.1593716830604,-209.90200872756554,-30.562935945303373,-128.02040653073573,45.49215448938014,-170.30105616692282,3.8981156373982193,-207.57655024549177,-619.004322708211,-8.437102675674119,-24.50603323258705,-3.6521954119793434,-14.91615543359027,5.2742377441208745,-19.848373707610595,0.431506834069655,-24.16782234316991,-72.00608940058434,8.392393430777453,24.412355568857436,4.008203208331921,14.88923190036899,5.315918773112425,19.806622919435167,1.8646036234966592,24.14189641665998,71.99242025466194,72.1593716830604,209.90200872756554,34.46328243270461,128.02040653073573,45.70726596053332,170.30105616692282,16.03221143280128,207.57655024549177,619.004322708211,0.6891446994747723,0.602931266251356,0.31391982523619966,0.7941301741917979,0.7184978333489571,0.7398202109053529,0.743553078241558,0.7418116191154058,0.053748005058036896,0.9081207002977826,0.9815450618436431,0.9028218100659491,0.9053498076815123,0.9077716900815264,0.9079035584882295,0.9081423638458477,0.9086593402753215,0.9081207002977826,74.92156339242966,210.3474334022594,44.055137333792665,129.11920767748308,49.54106678341711,171.1644079978564,19.497776702179642,208.13607017297815,619.4601610493187,8.392393430777453,24.412355568857432,4.00820320833192,14.889231900368989,5.315918773112423,19.806622919435167,1.8646036234966592,24.141896416659975,71.99242025466195
11938,-124.184582287781,-220.26808616668367,-115.46053482586001,-128.665905230089,19.231458993104965,-213.34120671318038,-43.25911800291153,-238.97162370486194,-548.6008299082814,-15.024516438050686,-26.67760082137726,-14.00444646466998,-15.546409606051103,2.3200836773796825,-25.79153686682526,-5.232595110770737,-28.877179051370995,-66.2710353742703,14.999238809985465,26.604378464440202,13.94553255385969,15.540501112906282,2.471115506858613,25.767737415953956,5.224914636596194,28.863425609894644,66.26100203068582,124.184582287781,220.26808616668367,115.46053482586001,128.665905230089,20.459334696358,213.34120671318038,43.25911800291153,238.97162370486194,548.6008299082814,0.8095035466783388,0.6705004140116211,0.6235726694385297,0.8195392941659818,0.8512082498488387,0.7276347748194212,0.8799966164764077,0.6701217567725546,0.12340605063836552,0.9212902950264729,0.9821030956469876,0.9079555000945404,0.9179300294968951,0.9236609414136157,0.9207304777423307,0.9234405683026907,0.9228116312263926,0.9212902950264729,124.99538070506314,220.47375450521886,117.2093011573584,129.3628477918848,24.123252990541584,213.74851905991048,45.43334946025194,239.3316492590064,549.0035998109475,14.999238809985464,26.604378464440213,13.945532553859692,15.540501112906286,2.471115506858613,25.76773741595395,5.2249146365961945,28.86342560989465,66.26100203068583
11942,49.931752233082236,-132.81801745418826,133.21583424697607,-136.07397461276557,93.99221129661788,-61.90194723368709,116.8148567303904,-114.01685975793141,-775.0756405471598,5.569515744204597,-15.585433008113677,15.084419040228292,-15.972549803599678,10.766921819842278,-7.39222583292707,13.393740618507005,-13.394123293586082,-90.00088499173867,5.882501882221284,15.418988002960472,15.502058281063208,15.796975608321118,10.911657967294678,7.277927753456351,13.561163681084881,13.236341171476607,89.97937352216292,50.67143430665815,132.81801745418826,133.53357865994673,136.07397461276557,93.99221129661788,62.691529120023326,116.8148567303904,114.01685975793141,775.0756405471598,0.8205839644464137,0.829815098652698,0.6117163486582329,0.8213453441264131,0.7874817878870777,0.9140939312098469,0.74337036446114,0.8509898998319159,-0.2659003460611009,0.9617797406352973,0.9838596119836257,0.943032226744887,0.9621887561496076,0.9692964392853256,0.9608287885231145,0.9681329347126023,0.9655884536435447,0.9617797406352974,60.83544777356439,134.17532488874554,143.6154681794685,138.92249464147585,99.60430252007693,68.3565483266537,122.19218418999498,117.07982062086855,780.4085942340457,5.882501882221282,15.41898800296047,15.502058281063208,15.796975608321114,10.911657967294676,7.27792775345635,13.561163681084881,13.236341171476608,89.9793735221629
11944,27.357022414218704,-156.11113972382532,78.18631341519503,-118.75048103247636,90.06377261172068,-73.52866463500914,97.36204619474165,-113.67199409083524,-673.612971288769,4.060054805983345,-19.73524794574958,10.432634748349901,-14.685090317724466,12.084102679508831,-8.873411225355934,13.0400278392633,-13.970679576473554,-85.74297163723692,4.026144959653373,19.889349026844947,9.961331903592345,15.129412087689659,11.474580297843573,9.443911914033153,12.404417277080954,14.495617799208487,85.82170060813208,31.60113875504381,156.11113972382532,78.18631341519503,118.75048103247636,90.06377261172068,74.1250933030158,97.36204619474165,113.77584115905954,673.612971288769,0.9596735228322839,0.7150785156175146,0.8527280251974686,0.77294129826076,0.8570241706984887,0.8527177623258096,0.8446324861974817,0.7767307103707226,-0.2160368001463424,0.9835886483756334,0.9863429472227689,0.9698019805140597,0.98444459837768,0.9884627192889074,0.9829551076860399,0.9877269492520929,0.9860231814646101,0.9835886483756332,38.15641326668869,160.34643196105736,88.07857489047123,123.50383161914705,93.7750994372948,79.47381582295093,101.14711422744425,118.41515457578531,685.2649393150082,4.026144959653372,19.889349026844943,9.961331903592344,15.129412087689664,11.474580297843573,9.443911914033153,12.404417277080952,14.49561779920849,85.82170060813208
11946,-26.368869797109006,-160.99646274320463,-21.358493751435685,-110.45158477812362,82.37776034777808,-122.56498587722248,56.19008966428353,-148.23110532969997,-589.5158544630776,-3.2372775485886325,-20.582938276481407,-2.6264862547825905,-13.99256771360543,10.688977563334632,-15.544502528014926,7.337009767182585,-18.81877887186634,-75.2758911632802,6.218509128397954,20.566966944936503,6.177100585737589,14.109962755957525,10.740727701110053,15.657424829042348,8.00032557746675,18.936218793763647,75.30943777067472,48.67795897609881,160.99646274320463,48.35381643658297,110.45158477812362,84.07750018737677,122.56498587722248,62.62586613838258,148.23110532969997,589.5158544630776,0.39169809663858424,0.7640542600250328,0.30485363954427236,0.42254940263294816,0.36830249984421526,0.4031225063603636,0.375766391610857,0.38543065781444685,-0.17479074018626828,0.4249884017515154,0.9047792176468945,0.4380656423095237,0.44042905037581886,0.42552550013885565,0.4265222088759871,0.42222939756814787,0.41659262628154403,0.42498840175151575,57.51914113112669,162.03967413800012,60.75403246388609,119.63328630093534,97.61722518810753,131.38454802039644,76.60822473270201,155.08025064126693,590.821834000527,6.2185091283979546,20.5669669449365,6.1771005857375885,14.109962755957522,10.740727701110053,15.65742482904235,8.00032557746675,18.936218793763647,75.30943777067469
11949,48.03105219511567,-187.15052425188574,115.39797618245268,-82.83015493139496,118.5842724153096,-53.190602458164626,116.21683750472891,-98.46609619086743,-636.5395103817606,6.181564679044546,-24.219829652126062,14.862788759313487,-10.717747257097091,15.300237553745557,-6.891236308206829,14.993812133325882,-12.733467876987644,-82.22468557486187,6.3361947544947785,24.173969760991525,14.905794134777173,10.699054510340808,15.317363533743835,6.870555241736849,15.011565299043369,12.718727031708694,82.22091248291007,49.05367971375788,187.15052425188574,115.39797618245268,82.83015493139496,118.5842724153096,53.190602458164626,116.21683750472891,98.46609619086743,636.5395103817606,0.7445356585678244,0.7444836295933421,0.4441825989161988,0.8619886108843977,0.6855416635982805,0.8563426718994647,0.6821885466025572,0.8537144006913389,-0.1459864389761365,0.9142925886769563,0.9495098715506122,0.8482789516670226,0.9179039853732766,0.9410288507058695,0.9104643853441886,0.9378842700118865,0.9302425190786687,0.9142925886769564,53.984473758270894,187.75287135144663,122.3580263167354,85.14487628631994,120.70324923654543,57.39019485018747,118.48695835515241,100.0484644904287,637.7345202042741,6.336194754494779,24.173969760991525,14.905794134777173,10.699054510340808,15.317363533743835,6.870555241736851,15.01156529904337,12.718727031708692,82.22091248291005
11952,-100.8997034558517,-194.82509615990003,-70.47668406079369,-156.53049422292293,19.45161825332365,-198.3769840864613,-22.62090804861829,-232.02409789314044,-637.6183357568318,-11.522506137932039,-22.221982297100816,-8.087401278663958,-17.846419546267512,2.1907166422096904,-22.616387869265147,-2.6006513065470918,-26.437790683644934,-72.59860255642653,11.486581330221936,22.17919612804586,8.02317683423988,17.819678264348397,2.6540299796986444,22.58354864987592,2.8019228293763576,26.413989137114434,72.58747667693811,100.8997034558517,194.82509615990003,70.47668406079369,156.53049422292293,23.313362802730378,198.3769840864613,24.612473847759976,232.02409789314044,637.6183357568318,0.47225029355559,0.5898949309293342,0.05200242403760269,0.6387205698605816,0.501216494994763,0.5803819540521702,0.5272115052332285,0.6632733655365508,0.08933257934080963,0.8750347279808651,0.9613072624432638,0.8712889158103894,0.8823423878101048,0.8779301067054309,0.8751989835289474,0.8762439972744757,0.8732157397730904,0.8750347279808652,102.85497343899601,195.18723588268455,76.44251148041758,157.3207719122216,27.535932629345623,199.0858934048007,29.562228956984573,232.4679505585741,637.8198395433506,11.486581330221936,22.17919612804586,8.023176834239878,17.819678264348397,2.6540299796986444,22.583548649875926,2.8019228293763576,26.41398913711443,72.58747667693811
11955,-27.112743803759358,-172.06739109011977,17.827326496867126,-171.88925207160884,38.03197178184337,-127.0591437084128,45.13458762454954,-165.00272602753492,-720.8109139956883,-3.4386326761392203,-21.125633620614114,1.8167807639477669,-20.83581582959005,4.552374241797603,-15.476728926609576,5.371926225098542,-20.005360913185903,-86.9405058088805,3.8711151345462573,20.748418234086323,3.9393101448495766,20.72693768023787,4.5981960065182825,15.321184551152314,5.455737574213366,19.89653906933816,86.91760952802251,32.10329935978297,172.06739109011977,32.66884307380828,171.88925207160884,38.13300761707196,127.0591437084128,45.24463119434374,165.00272602753492,720.8109139956883,0.9628042905608668,0.7471873588909024,0.8878213425877094,0.7253391466823489,0.9245072742191339,0.8070973707023872,0.9072403346613289,0.7353724010662044,-0.22546847575901796,0.9839238331168295,0.9953289871611825,0.9746773915647646,0.9846339571190307,0.9873411418280215,0.9835191873433482,0.9867459979346311,0.9854306498474963,0.9839238331168297,36.92672115283433,173.6827027534553,40.325725704241634,175.0962944329344,45.07846332821804,130.2656891150208,51.907348403442555,168.1594297836683,730.8232430554278,3.8711151345462596,20.748418234086323,3.9393101448495766,20.726937680237867,4.598196006518284,15.321184551152315,5.455737574213366,19.896539069338154,86.9176095280225
11957,-49.67572440020357,-183.52632169110834,-20.93237412434346,-74.75692058029391,69.31394707392742,-135.65178269431354,20.267812705927355,-166.32922944968098,-492.528728493852,-5.969458114557625,-24.77080376195609,-2.2274411909165157,-9.49899483466133,10.346024381656097,-17.746777847745975,3.6464890767677756,-21.881635869718615,-66.5707180735761,6.9763428609003,24.907947192587283,3.9932237917866105,10.14590938747407,9.40719629488885,18.410478719325777,3.1919773518281076,22.57398080853656,66.84534102309854,51.40297328469088,183.52632169110834,29.42280504007653,74.75692058029391,69.31394707392742,135.65178269431354,23.519074365015424,166.32922944968098,492.528728493852,0.8656311601619213,0.6491561410645693,0.9376615723918278,0.8231980893568338,0.9016836635563358,0.7089957421556496,0.9557912933415212,0.6466027153592557,0.042340989547744234,0.9932538789559773,0.9938838064339124,0.9876662915794571,0.9953757805711985,0.9957511781216332,0.9930000703805626,0.9953017615679506,0.9942575733568668,0.993253878955977,57.671783023856925,189.88391703172735,36.41288089494853,81.0186225874991,71.60171344572333,143.12015919997182,27.51896230098709,174.48872200530923,508.5514592991802,6.9763428609002975,24.907947192587276,3.993223791786611,10.145909387474068,9.40719629488885,18.410478719325774,3.1919773518281076,22.57398080853656,66.84534102309853
11963,-19.38492908755128,-172.1292066605151,19.343533864150025,-144.34177206522534,61.58997121897336,-120.59388469994488,55.94030190593088,-157.34726477659382,-682.9338593445539,-2.282336930889024,-20.81877106510072,2.389477472946943,-17.354513158423003,7.498580839345066,-14.494769300493873,6.813308455291319,-18.929883659317134,-82.35013031466367,4.4413451365002095,20.758358919780978,5.570402820742084,17.407262659129465,7.435338125566557,14.543325857937514,6.810327500502245,18.975693089205407,82.36014355602936,36.82782525370191,172.1292066605151,46.19002022361925,144.34177206522534,61.65414413308335,120.59388469994488,56.4715290977399,157.34726477659382,682.9338593445539,0.3982837378394317,0.7185512887751513,-0.06869543348611296,0.43371483190989,0.48889778065965095,0.42906968162823866,0.47882327074614395,0.49660486709483365,-0.2354086117940708,0.4849890971415145,0.9755633639432506,0.36195994083215655,0.4665304269994742,0.5343486514062574,0.47481024775655245,0.5354050019864794,0.5338328132746419,0.48498909714151467,44.86231936086564,172.43675988491273,62.35602786973352,148.79794165019587,71.41081154803358,126.36153892393773,66.91249861003708,160.6358201686873,683.618494970463,4.4413451365002095,20.758358919780978,5.570402820742084,17.407262659129465,7.435338125566556,14.543325857937514,6.810327500502244,18.975693089205404,82.36014355602934
11966,14.287570450565335,-139.89249661167995,60.12631823994058,-173.91468214115326,58.958912257801195,-91.12663911961522,88.85443677035248,-130.49025726992858,-779.4260975796927,1.7963158417480842,-16.825696462359637,7.304204455863239,-20.873521090506117,7.177631348141117,-10.902229895788675,10.780110356090827,-15.639927637022593,-93.8113528585867,3.0831455013181195,16.838229739303998,7.502464670886363,20.93332697506714,7.09661871667129,10.968503115117153,10.695008352368902,15.706524537560435,93.8160088191626,25.614861435801348,139.89249661167995,62.33069210959713,173.91468214115326,58.958912257801195,91.12663911961522,88.85443677035248,130.49025726992858,779.4260975796927,0.9080665561088241,0.8056970658453437,0.7530302229209034,0.7219536623444129,0.8826318310907183,0.8574093522112107,0.8293589754452105,0.786654270218553,-0.3261972036369509,0.9372014967572931,0.9559332975453125,0.8962553691890316,0.9367390297751353,0.9561135478917713,0.9349440818907666,0.9532019866725984,0.9466442714766231,0.9372014967572931,31.24202672651495,141.64105137508747,72.62330126745027,176.06154544077808,63.60758674494711,94.91261362272145,92.57783626777993,132.83597331996245,782.5885171421385,3.083145501318119,16.838229739303994,7.502464670886364,20.93332697506714,7.09661871667129,10.968503115117157,10.695008352368902,15.706524537560432,93.81600881916259
11968,-54.97741366408341,-163.40809570233841,-22.270153090724705,-225.18985530735037,8.252742378436738,-161.6933193395254,25.859323071847307,-197.72234660815397,-818.8680617693595,-6.098098538789849,-18.145989826029947,-2.521349931143,-24.899980249430207,0.9113239334207419,-17.8889080844538,2.8520736649309653,-21.859331394865066,-90.48548189513058,6.074883956774857,18.056237149580294,3.5540050186840615,24.88298644955694,2.157697456693768,17.86675811225128,3.213757394008512,21.847886818481857,90.4831297003673,54.97741366408341,163.40809570233841,32.163578015102416,225.18985530735037,19.52706034924353,161.6933193395254,29.08435303844287,197.72234660815397,818.8680617693595,0.6945892850527404,0.5714836006250064,0.3537825543850124,0.7109724344491666,0.7790800470829871,0.7394383805729817,0.7326402690063792,0.7416908588269557,-0.2651973879899041,0.8541202112474945,0.9750935222621041,0.8241258874111693,0.8529627350646894,0.8630419533379751,0.8520345248325492,0.863274756394058,0.8631004142460703,0.8541202112474945,60.09958835199625,164.31307892509798,42.284344258596114,226.06952049331193,23.295827833578205,163.12869062773015,34.53335930128265,198.64167831231254,819.5260730241982,6.0748839567748565,18.056237149580294,3.554005018684062,24.88298644955694,2.1576974566937674,17.86675811225128,3.2137573940085122,21.847886818481854,90.4831297003673
11976,-20.885294668501444,-161.8785155618066,27.441720900868955,-190.19133316699904,34.86713870349236,-124.55417570650435,53.62912634518409,-164.2173006186687,-774.2261008886682,-2.5186428905868308,-19.070222939190458,3.068063601650611,-22.34043598137629,4.050271164154281,-14.660520939617886,6.2411449079744905,-19.28487600569911,-90.72401810931684,3.3024781410584634,18.967544837373566,4.7222318598952615,22.284999507223354,4.160933016200398,14.59419679131669,6.292858953458001,19.241583737946964,90.71721612905328,28.185000416948252,161.8785155618066,40.301888840789175,190.19133316699904,35.511483736547724,124.55417570650435,53.706406114217,164.2173006186687,774.2261008886682,0.5178210577225775,0.575551810684891,0.011517207856645229,0.7092345161863467,0.6573959014737096,0.6444110675264416,0.5878924253359994,0.7533206524820161,-0.2530672652552517,0.9108914751862672,0.9701774334125889,0.9008288212204028,0.91142173069704,0.9181944203940761,0.9103176431179096,0.9164887731662876,0.9132314584010236,0.9108914751862673,33.27048813014345,162.83597935759545,51.25782927492555,191.0351056719369,40.81726086914223,126.38016662009306,58.45698858278237,165.10475472449988,774.9062509985658,3.302478141058464,18.967544837373566,4.7222318598952615,22.284999507223358,4.160933016200399,14.594196791316689,6.292858953458,19.241583737946964,90.71721612905327
