,var_PM,var_harg_,var_harg_Rs,var_livia_,var_modif_,var_modif_droog,var_Berti,var_droogersAllen2,var_traj_balk,var_Ravazzani,se_PM,se_harg_,se_harg_Rs,se_livia_,se_modif_,se_modif_droog,se_Berti,se_droogersAllen2,se_traj_balk,se_Ravazzani,mean_PM,mean_harg_,mean_harg_Rs,mean_livia_,mean_modif_,mean_modif_droog,mean_Berti,mean_droogersAllen2,mean_traj_balk,mean_Ravazzani,median_PM,median_harg_,median_harg_Rs,median_livia_,median_modif_,median_modif_droog,median_Berti,median_droogersAllen2,median_traj_balk,median_Ravazzani,nadm_vyska
11918,2653.4733580207353,2188.1169174001207,1444.993147291335,2581.468160441657,1741.1484597721806,2667.022044341512,1682.636843819064,2482.1891233781826,1476.9311947501185,203.35359819308718,2.58856916037261,2.350648372516065,1.9102284141353458,2.553205630381988,2.09686421708208,2.595169387993307,2.0613303808310377,2.503628237571447,1.9312235057514617,0.7166025309446519,68.6673163626926,62.37779642387325,51.8813344120796,64.86005823530188,57.93292732909089,72.10827759285011,54.559353823020345,68.76902704526685,51.85573918998002,19.016066934865364,60.52544653521319,47.544998399919166,40.55239721602976,48.82857800350789,45.41921188257509,56.0544118763398,41.64666067467634,52.91545669492147,39.33274084796149,14.49424192299465,692.0
11927,3288.0267137976916,3297.5973875836453,2209.4191600781096,4127.378703042065,2072.658452196106,3397.9787125049775,2545.2996182116344,3625.208778749462,2188.0666202611246,29.308549511167094,2.6037351100475274,2.607521787311946,2.1343625331328937,2.917200572728936,2.0672500046795603,2.6469117241169937,2.290860198685397,2.733981945034036,2.124023909363713,0.24582513905639736,75.21210328550559,76.40938488180753,63.09571406050287,82.28063950648081,60.80348324546765,80.6094247463585,66.97463440505548,82.48184989792023,62.907921955803516,7.203524724197064,67.81094573877247,67.73964644880847,54.98211609744564,73.24745426880537,54.08054702281267,73.10340356203376,59.48094461399274,74.49181648533195,56.254739443645455,6.3861817335286535,214.0
11930,1702.467605998311,494.24597532433927,506.4031410756081,394.47968368053796,1110.1821615654858,1180.3973834748283,371.0437974765656,672.8674875147066,371.44638915485154,665.9989264889134,1.8601881658025055,1.0022798962847774,1.0145317525750208,0.8954261415440377,1.5021543888894808,1.5489292022972918,0.8684204395980777,1.1694515144041187,0.8688914406763324,1.1634673844385424,58.24238121064432,27.603096217401554,30.829183010792132,23.672392984511234,52.156954983826175,45.90959292382417,23.878217787928612,33.91718462053175,24.10283924110991,32.04224915366426,53.89161138974175,20.74095528502818,26.3441462994481,17.27506010154699,44.75749474585589,35.643967260471825,17.93210931960902,26.416334304795527,18.185302710626367,24.076532998095814,2635.0
11931,1835.1978831302126,790.9506356900254,664.5116422061949,671.0486731531752,1074.4541407653621,1473.8073190885477,595.8173009184658,1029.2327031783707,585.4569611697877,485.2684331221765,1.9313407255666046,1.2679208347812607,1.1621675520845876,1.1678698846123665,1.4777854646748945,1.7307638000261003,1.100459346920423,1.4463527884212497,1.0908497481822712,0.9931354154899315,60.16791917694446,40.01164411832516,38.420095470064595,36.17892557266826,53.172464540099405,57.10723043266448,34.70610288060519,47.05638608489396,34.51547909926086,31.34026960976902,57.47298418265257,32.514465062830226,34.15437752597515,28.988642651149902,45.454311978098985,47.0306849053658,28.246802297780555,38.32801966840739,27.832378099186563,25.46788875440917,1778.0
11933,2521.022117510104,1402.0491241138095,1103.752218847209,1443.7121501158078,1518.3116294667639,2145.766756862513,1068.9114679434226,1687.3795434499762,983.5476063382035,475.54901806682994,2.7270209780058683,2.0336760126012026,1.8044129932714272,2.0636709781228055,2.116316461958985,2.515888600071954,1.775705824137096,2.231035808125583,1.7033262672427343,1.1843983549988502,66.11152260001862,50.30899264304923,46.51878217983065,49.32055865483236,57.58297947087148,65.29991546268579,43.85111593795781,57.129931835519216,42.468855417741885,29.299597260756677,58.91997047758686,39.61647351464817,39.06473872994427,39.032075352670645,46.35177406708863,51.66696390429109,34.28380645824291,44.82910722545623,33.401274914777474,23.072350645267704,1322.0
11934,2783.2096033325333,2365.64039389037,1533.4346855233937,2825.7653126034897,1874.8529679997998,2862.672460062212,1820.4350430753927,2666.840897060028,1591.6546836413863,221.12447596776457,2.378430173049916,2.192763594805424,1.7654283235798485,2.396544477392588,1.9520954803050066,2.41214426589208,1.9235569203335245,2.3281770395220764,1.7986301718824993,0.6704028578432519,71.65156189575002,65.63828092216166,54.15972783511956,69.10465056697474,60.98319468485538,75.44257476986503,57.45980721517312,71.97640486553321,54.35351604195905,20.067868336732445,65.93799439596293,53.96615107578977,45.328504214567424,57.07171456236684,51.77877519787684,63.17883880003356,47.25727760084223,59.87739551475978,44.63532944934954,16.499298872763582,694.0
11938,2641.1577721517606,1941.8629917415103,1358.252338876512,2140.994755472036,1711.5577996489112,2574.740274132096,1487.128622177828,2261.6332447308087,1334.658481701329,305.94074187183725,2.3169391131333152,1.9866746083530171,1.6615280573981788,2.086052577633286,1.8651477194974575,2.28762145891598,1.7385681323341755,2.1440185489101413,1.6470338464229761,0.7885624744826949,68.99493582140283,58.64622063075442,50.63926197417919,59.3732245859145,58.27277705222876,70.59755740416159,51.216501928637804,65.3900093211602,49.08063384599768,23.278199995712722,63.04252891537628,49.193487021190435,41.27050379148072,47.85877610386483,50.10128224716405,59.919283012642076,42.92341541184062,55.0237289589771,40.63039007524603,19.52616583045853,901.0
11942,3180.1777532764913,3504.662687813941,2157.018944059058,4484.445318582367,2203.9062925288563,3581.0367695999234,2708.913023028539,3822.152766977923,2311.0512395483875,31.440706269537053,2.5606771628865768,2.6881422273882607,2.1089005999164483,3.0407694761994577,2.1316980756257458,2.7172745478231057,2.3633424796985105,2.807263321206911,2.182900387594822,0.25460989472895756,72.81875357458463,77.03978829944313,61.59083869701408,84.08029832535993,61.31559283412404,80.76448690069047,67.58580545792242,82.69382393735991,63.1802149146358,7.296895301525759,65.18282892786911,66.54467312257944,51.74178435221644,74.18305237020613,53.16059928745772,71.24898260634507,58.479256980773954,72.53265940451541,54.70760234932603,6.3028406926869405,215.0
11944,2676.453698760273,2927.270863128648,1656.994900601585,3546.099955559697,1928.7704041503632,3153.0841075282665,2254.670491657345,3266.3716480228336,1961.1568767139652,54.94811981412853,2.9011241037370112,3.034016197479519,2.2826904713638463,3.339349895097224,2.462786173487641,3.1488662767264732,2.662735206286326,3.2049350938898353,2.483376731320997,0.4156835690813119,69.11053210280289,71.51932652921208,55.364897158566706,75.99486158590183,58.65451490497478,77.04067560320598,62.63631005946875,77.68329088724556,59.10167727719476,9.798698152848385,64.2857569216946,62.69790409958456,47.21003899864377,64.92873935069144,51.75926303215046,69.19602023612664,54.82322059371309,69.38560996142783,52.19283783169642,8.59009538963052,311.0
11946,2403.387815922716,2282.046882836225,1420.4689569589398,2458.4205728540055,1706.6754226729702,2780.848879746007,1744.6338681533034,2664.1630646485814,1580.5192535970089,148.98745378360917,2.214694808256846,2.1580636080524735,1.7026204035814072,2.239907329011447,1.8662826867009001,2.382268203918277,1.8869227016349974,2.3317520191638423,1.7959814857444252,0.5514127565896664,65.49887804529642,63.292503225538326,52.02774544841604,63.711738772217124,56.25701074753506,72.39171105398808,55.24344045148803,70.20049779271608,53.095867191178684,16.172041243283797,61.48490772445273,55.69115556411427,44.91033574004918,55.71521513835841,50.744802150365786,64.03466621253389,48.72571535054708,61.74670631531512,46.21945641773881,14.229800035868776,580.0
