,var_PM,var_harg_,var_harg_Rs,var_livia_,var_modif_,var_modif_droog,var_Berti,var_droogersAllen2,var_traj_balk,var_Ravazzani,se_PM,se_harg_,se_harg_Rs,se_livia_,se_modif_,se_modif_droog,se_Berti,se_droogersAllen2,se_traj_balk,se_Ravazzani,mean_PM,mean_harg_,mean_harg_Rs,mean_livia_,mean_modif_,mean_modif_droog,mean_Berti,mean_droogersAllen2,mean_traj_balk,mean_Ravazzani,median_PM,median_harg_,median_harg_Rs,median_livia_,median_modif_,median_modif_droog,median_Berti,median_droogersAllen2,median_traj_balk,median_Ravazzani,nadm_vyska
11879,672.2083274171289,2038.7587409969092,953.47173337235,3620.133923907086,1584.9251790093774,1959.365772646912,1615.5593949419897,1859.1115038709581,1193.6562808737713,227.338712365704,4.4464405044178115,7.7436097772461405,5.295591211154553,10.318649484004085,6.827550544774624,7.591337502565036,6.893217883718131,7.394575722369182,5.9251614047853565,2.5858137436092243,844.8560252432296,738.9043066385926,639.8640917073803,757.0973683850198,698.0377244458566,865.1114888166367,645.7067877872917,817.9715748474495,616.6587001457585,246.74137337504223,843.9604932243676,746.0211670127846,638.6700830904836,763.9034889609106,704.1437321683771,872.1528262513557,652.2455817505954,825.0308078795605,622.548396406349,249.1178974892879,758.0
11880,1368.945770068185,2584.6850342875923,2574.54701541789,4837.25687230155,1571.5122302774332,2054.520588582491,2050.7773908816716,2321.8655912281406,1510.8698127539776,9.691843154775162,5.778314738846894,7.93984246677844,7.924255778578755,10.86194618538428,6.191087674402012,7.0788599546897055,7.072408412500759,7.525348369260731,6.07045988685387,0.48619586424521366,910.1423056426825,951.3117942721213,777.5000591480245,1038.542936279465,739.6799331910794,986.6727870175889,834.5741160003375,1021.118420382307,780.1750685842215,58.253531089322244,914.656805999724,953.7890679192918,785.0267372419496,1044.5023879796215,741.5375263598366,989.6205010457173,836.9835402786922,1023.8307087120444,781.7599968897616,58.40522681967175,139.0
11881,10357.739113173857,12577.49805651657,9255.591726570108,15840.40751055216,7599.228479288276,12978.263147135722,9707.887757898818,14046.004526034827,8355.580463167353,44.48677715398621,17.991090775344418,19.825408300111825,17.006976258445118,22.248881650652805,15.41025275515488,20.13878654110002,17.417562758157008,20.950838681031083,16.158956942636483,1.1790724261308416,864.8454042746803,884.7884299652517,731.9631684832224,943.9538354226058,687.2198425050392,924.3603158482724,775.0192056127885,957.0042054260942,730.6270804195774,52.620840132999604,886.8240558648342,899.5610511162868,747.4419021154977,955.2195770436834,698.6246555280125,941.9627527906154,787.9060227914397,974.8303982958134,743.305833311726,53.499409189293104,135.0
11892,1416.501015941199,3217.0615895288324,2154.005781547653,5648.946644730685,2297.5047663636087,3005.026469027263,2542.791225412982,3009.313192212075,1912.7286450903025,176.70620035648028,6.272738671649815,9.453191097791077,7.735211304927567,12.526579125038582,7.988715594101067,9.136353620180182,8.404349445067421,9.142867882508314,7.289125547862954,2.2155147405191835,788.5611708606218,815.0327966398445,611.7976176810765,872.4605563482722,716.8862670944819,906.5910276399306,714.1577277148476,885.7795715401712,672.1117560472568,191.01667958284384,792.35371907966,820.4615363380149,618.1407429265512,874.0021695159529,720.3698744627586,909.8012545429602,718.6137949862301,889.7643475237187,676.4687338599683,192.2889962745638,532.0
11898,762.4056637500421,1993.2269621618395,1637.4752094964974,3548.586254093336,1345.9501548497042,1746.2539566285247,1577.8417799545434,1816.5984621757689,1174.7586029799013,70.53126153299057,4.539334585567676,7.339686572146459,6.652524839724283,9.793249542267224,6.031337431461961,6.86993834629191,6.530265877527796,7.006943394553737,5.634734466944321,1.3806702400292576,867.4307760106553,829.8250146731585,718.221726488527,867.502121008914,704.8465288049047,915.2234224686873,725.9842956654642,907.494568892698,689.0416906609249,156.09858689865183,872.4397899759958,833.8962276932085,726.7847864042736,865.9313871671501,707.6119870601696,921.1675781098805,729.2115561700891,913.5668145822706,693.8162755367318,156.86442377769978,427.0
11900,668.9742265812916,2190.665847169452,1157.3752638447254,4232.683278488823,1403.9816935969702,1793.5372153774179,1743.8289574690011,1943.978465021714,1258.5633109560683,32.15219845167264,5.279576318943957,9.553938644980954,6.944348013086871,13.280128134561341,7.648479406601491,8.644693014063161,8.524056539848955,8.999950150375174,7.241556321434146,1.1574432752780415,899.7119394356805,931.4004589805198,773.7623274033843,1009.2566445479866,754.6806494408121,987.6969232718731,816.6807775306512,1002.6745114299941,765.674106266261,112.83756761450643,902.8761323039026,931.5160010383834,778.4786196163941,1012.3590439318727,754.9897753649802,987.0160661195514,816.9703915719343,1001.8829531836075,764.9623108100702,112.85156533658267,275.0
11901,1023.3014590275898,2161.8024916478043,1420.2570969366136,4072.4698063484184,1604.4385646096414,1988.834117751392,1718.5565022151827,1968.1410140348205,1251.2128817289695,138.71417746283012,6.045368531326835,8.786764583426852,7.1220409818910895,12.060072563078931,7.569767321885607,8.427917294307804,7.834348596804748,8.383957925779661,6.684771824637187,2.2257757673516094,882.627607201727,799.4723485190124,724.6396418691494,819.8116483139977,709.2289570226377,907.084225838497,698.5834997566698,880.8580247768934,667.3919122276827,202.51437979317203,877.8753829791353,789.7554081267153,722.7869183521499,798.5537640039533,698.4306795618163,900.8361241210274,689.1915893783528,875.0094892659175,663.025536166881,200.05298114607865,575.0
11903,1417.4848952353163,2435.2420893700537,2700.012775597828,4467.29012575113,1567.580091698825,2044.4297152678214,1928.6665143993011,2204.045283909202,1437.070194653206,46.30202284195263,5.879864141526792,7.706889678801743,8.11504591093189,10.438309046489646,6.183337349129681,7.061454481675581,6.858618424483598,7.331930308354404,5.920345644683022,1.0626935730922287,873.8543633356338,904.610951365363,719.1060045742139,983.0609328367248,742.5679470023629,966.3516443828934,793.4023953226085,974.7357847467308,742.752097976742,124.73569549191772,871.5393697020875,914.2381020327906,720.3664921660546,988.4916061932857,749.9291268687931,973.8586536161988,801.9827165997342,982.2339376034148,748.5707675367137,126.06317149947058,313.0
11904,1547.4967215846366,2768.573346160181,2512.741699931456,5152.543066681272,1832.9471267677259,2371.0696190749504,2196.4366828958377,2504.7935209549264,1618.9381214258692,72.76471277361965,6.143600123516672,8.2174314219614,7.828561995996292,11.210342640355709,6.686256612046808,7.604667403568761,7.319264062191881,7.816170731332554,6.283812190424965,1.3321970920398767,871.7554218372704,882.9462669979115,701.2623374011891,961.4967748667771,737.8788428254329,951.3812580897489,774.5222058797891,951.8255252206367,724.4745892832523,143.14186379194925,870.3886791312605,881.0115078150786,705.0848774630023,961.5907129612224,736.976700099771,946.843975675153,773.399910876554,946.9750520804007,720.4886073591878,142.82820366814474,368.0
11905,901.528850165627,4018.4238632017737,1774.9405128973674,8115.590458986731,2529.7170783418655,3147.084252964346,3212.3625561479535,3467.257738242934,2260.01189838791,40.54101211297039,4.6891906061307695,9.900017077100046,6.57960728477673,14.069158848594803,7.854961269473169,8.761173010009877,8.851570835027593,9.196045993162727,7.424435427969954,0.9943868329212141,891.8703203377863,914.4306314228256,757.5136823487924,981.5808851708393,730.5691603751691,966.7873086980703,801.3303851613496,987.6152941099018,753.6487633642046,91.84810212196572,891.7280206098073,915.3729041408452,759.542672791279,974.1465693570631,731.4016152065041,967.1527609702658,802.2323867657926,987.8522623146725,753.7195284256353,91.94274676515396,228.0
